,Unnamed: 0,title,company,location,salary,summary
158,8,newChatbot Developer - Solution Specialist - Location Open,Deloitte,"Boston, MA 02116 (Back Bay area)+1 location",,"Bachelor's degree, preferably in Computer Science, Information Technology, Computer Engineering, or related IT discipline; or equivalent experience."
159,9,"SDE, Alexa AI Analytics, SDE, Gale, Alexa AI-Natural Underst...",Amazon.com Services LLC,"Cambridge, MA+13 locations",,Experience building scalable infrastructure software or distributed systems for commercial online services.BS in Computer Science or equivalent.
160,10,Conversational AI Data Scientist - Manager,PRICE WATERHOUSE COOPERS,"Remote in Boston, MA 02210+1 location",,Analyse complex ideas or proposals and build a range of meaningful recommendations.Address sub-standard work or work that does not meet firm's/client's…
161,11,"UI/UX Designer, Application Development III H/M",Inetum,"Dorchester, MA",,Nice-to-Have: 4+ years of designing conversational dialogs for virtual assistants or chatbots Experience scripting conversational dialogs directly into Google…
162,12,"newApplied Scientist, Alexa AI",Amazon.com Services LLC,"Cambridge, MA+3 locations",,"Experience in building speech recognition and natural language processing systems.Experience programming in Java, C++, Python or related language."
163,13,"Senior Research Scientist, Natural Language Understanding (N...",Rakuten Americas,"Boston, MA 02110 (Central area)+1 location",,Being an individual contributor and create core components for our services by conducting research on hard technical problems in the areas of natural language…
164,14,AI Manager,National University,"Boston, MA",,5 years’ experience designing and enhancing bots or other customer facing automated intelligence/machine learning and self-service experiences required.
165,15,Experience Designer - Conversation Design,Bank of America,"Boston, MA 02110 (Downtown area)",,"Financial or similar complex industry experience.2+ years of interaction and visual design experience, some in voice/conversational UI, AI, chat or IVR."
166,16,Research Scientist: AI and Machine Learning,Raytheon Intelligence & Space,"Cambridge, MA 02138 (Cambridge Highlands area)",,"BS with 5+ years, or MS with 3+ years, or PhD with 0-3 years.Comfortable supporting research codebases written in Python or Java."
167,17,"Applied Science Manager, Alexa AI",Amazon.com Services LLC,"Boston, MA+2 locations",,"Experience working on information retrieval, natural language processing, or machine learning based systems.Experience establishing, and delivering on, highly…"
168,18,Lead Product Designer - Voice Innovation & Conversation Desi...,Humana,"Remote in Boston, MA 02110",,Curiosity in exploring ways conversational design can enhance user experience across new and existing journeys.Online portfolio of recent work.
169,19,"Machine Learning Engineer, Alexa AI - Web Information",Amazon.com Services LLC,"Boston, MA",,"Programming experience with at least one software programming language.1+ years of experience contributing to the system design or architecture (architecture,…"
170,20,"Research Scientist, Alexa AI",Amazon.com Services LLC,"Cambridge, MA",,"Experience in Perl, Python, or another scripting language; command line usage.Your work will directly impact our customers in the form of products and services…"
171,21,Data Coordinator,Pison,"Boston, MA",,"Experience and/or knowledge in user testing protocols and research plan development.Self-directed, innovative and able to work independently with complete…"
172,22,"Director, Cognitive Computing Engineer",Fidelity Investments,"Boston, MA 02210 (South Boston area)",,"This platform allows customers to interact with Fidelity in natural language across all the channels that are important to them.Cloud (AWS, GCP, Azure etc….)."
173,23,AI Security Engineer,Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,Proficiency in a scripting language such as Python or Go.Degree in Computer Science or relevant field.A natural problem-solver and intellectually curious…
174,24,AI/ML Research Scientist (Remote),Pryon Incorporated,"Remote in Boston, MA",,"Expertise in one or more of Python, C++, or Java.Experience with one or more of TensorFlow, PyTorch, Theano, or other deep learning toolkit."
175,25,"Sr. Applied Scientist, Alexa AI - Web Information",Amazon.com Services LLC,"Boston, MA+4 locations",,"Experience programming in Java, C++, Python or related language.PhD degree with 4 years of applied research experience or a Masters degree and 6+ years of…"
176,26,AI/ML Specialist Solutions Architect,"Amazon Web Services, Inc.","Remote in Boston, MA",,5+ years professional experience in software development in languages related to ML like Python or R. Experience working with RESTful API and general service…
177,27,"Senior Research Scientist, Alexa AI",Amazon.com Services LLC,"Cambridge, MA",,"Experience in Perl, Python, or another scripting language.Your work will directly impact our customers in the form of products and services that make use of…"
178,28,"newMachine Learning Architect (Senior Consultant) | Businesses,...",Deloitte,"Boston, MA 02116 (Back Bay area)+1 location",,"The ideal candidate should have a strong understanding of deep learning, artificial intelligence, computer vision, and natural language processing, and be able…"
179,29,Senior UX Designer,"Monster Worldwide, Inc.","Weston, MA 02493",,"This individual directs the design and evaluation of technologies that enable business or consumer end-users and to use networking, computing, and communication…"
180,30,AI/ML Research Engineer (Remote),Pryon Incorporated,"Remote in Boston, MA",,"MA and/or MS, or PhD degrees are preferred.Expertise in one or more of Python, C++, or Java.Experience with one or more of TensorFlow, PyTorch, Theano, or…"
181,31,AI/ML Ops - Manager,Deloitte,"Boston, MA 02116 (Back Bay area)",,"Familiarity with Kubeflow or MLflow.Bachelor's degree or equivalent experience.Fluency in Python, R, and other common ML languages."
182,32,Data Science Manager - Life Sciences Supply Chain & Operatio...,Accenture,"Boston, MA",,"At least 3 years developing & implementing AI/ML models, including professional experience with recommender engine, natural language processing, optimization &…"
183,33,"Mining Industry, Analytics Consulting Manager",Accenture,"Boston, MA",,"Minimum of 5 years developing & optimizing AI/ML models, in recommendation engine, natural language processing, computer vision and deep & classical machine…"
184,34,Product Manager,Orbita,"Remote in Boston, MA",,"Bachelor’s degree in business or technology or similar work experience.You will be a strong communicator and will be comfortable working with executives,…"
185,35,Machine Learning Engineer,Dana-Farber Cancer Institute,"Remote in Boston, MA 02215",,"1 to 5 years of experience post MS or PhD, or relevant internship experience.The Machine Learning Engineer will be responsible for enabling the achievement of…"
186,36,Sr. Solutions Architect- IDP- Intelligent Document Processin...,"Amazon Web Services, Inc.","Boston, MA",,"You should have deep technical experience working with technologies related to Machine Learning, IDP and experience in either AWS or similar cloud service…"
187,37,"Technical Writer II, Knowledge Management",Amazon.com Services LLC,"Medford, MA 02155",,"5+ years of experience in language technology or technical writing roles.The Alexa service is always getting smarter, both for features, and for natural…"
188,38,AI/ML Engineer - Causality,GSK,"Cambridge, MA 02139 (The Port area)",,"Proficiency in one or more programming languages, including Python, and knowledge of fundamental software engineering principles and NLP/machine learning design…"
189,39,Project Manager,Interactions,"Franklin, MA 02038",,Analyze problems and help design appropriate solutions or alternatives.Bachelor’s Degree or equivalent relevant work experience.
190,40,NLP Specialist - Linguamatics (Hybrid),IQVIA,"Cambridge, MA",,Uses a variety of techniques in order to improve the performance of individual natural language processing and/or machine learning algorithms.
191,41,Associate Software Engineer - Curo Core (Remote - Work from...,Interactions,"Remote in Franklin, MA 02038+1 location",,"Experience with speech recognition and natural language processing systems.As a member of one of our Technology teams, you will contribute to building…"
192,42,AI/ML Embedded Engineer-2,GSK,"Cambridge, MA 02140 (North Cambridge area)",,"Masters or PhD in Computer Science or Applied Math, undergraduate studies in Computer Science and relevant graduate studies in the life sciences with a focus on…"
