,Unnamed: 0,title,company,location,salary,summary
161,11,"UX Designer, Digital User Experience - Opportunity for Worki...",VMware,"Remote in Boston, MA",,"Meet your immediate team and cross-functional partners,.Get familiar with the tools and processes the design team leverages in day-to-day operations,."
162,12,"newProduct Designer (UX/UI) - Boston, MA",StudentUniverse,"Boston, MA",,Opportunity to build and manage a talented and creative team of product designers to deliver on projects and objectives with our product teams.
163,13,newSenior UX Product Designer,Pearson,"Boston, MA 02133 (Back Bay-Beacon Hill area)",,"We’re looking for an experienced Product Designer with a strong UX background.You'll partner closely with content, product, and the wider design team and will…"
164,14,UX/UI Designer (Remote),Brafton,"Remote in Boston, MA 02109",,As part of Brafton’s push to produce a Content Marketing SaaS product we are adding UX/UI designer to our in-house team (so as not to denigrate past or current…
165,15,UX/UI Designer (Remote),Brafton,"Remote in Boston, MA 02109",,As part of Brafton’s push to produce a Content Marketing SaaS product we are adding UX/UI designer to our in-house team (so as not to denigrate past or current…
166,16,newHuman Center Designer,Anthem,"Boston, MA 02109 (Haymarket area)",,"Our team within Anthem Digital, is closely affiliated with Anthem's Enterprise Strategy Group and engages with stakeholders at every level, internally and…"
167,17,PRODUCT DESIGNER,DraftKings,"Remote in Boston, MA+1 location",,"Use and evolve our design system in order to design flows, prototypes, sketches, and high-fidelity visuals for your features."
168,18,newPrincipal Product Designer,Fidelity Investments,"Boston, MA 02210 (South Boston area)",,Fidelity Labs is seeking an experienced and customer-focused Principal Product Designer to join our startup to develop the next generation of financial software…
169,19,Digital Designer,Sosolimited,"Remote in Boston, MA 02114",,"In collaboration with creative directors, designers, and developers, they help define problems, devise design solutions, and communicate complex ideas."
170,20,"Senior UX Designer- Open to Boston, Austin, Palo Alto or Sea...","Amazon Web Services, Inc.","Boston, MA+4 locations",,"5+ years of experience as a user experience designer, product designer, interaction designer, information architect, or similar role."
171,21,newSenior Product Designer - Opportunity for Working Remotely B...,VMware,"Remote in Boston, MA+3 locations",,"As part of a highly collaborative group of creative problem solvers with a passion for innovation, you will build intuitive, and meaningful products in the…"
172,22,Lead UX Designer,About Fresh,"Boston, MA",,"Fresh Truck mobile markets bring affordable, healthy food to Boston neighborhoods;Fresh Connect is a pre-paid debit card and analytic platform that enables…"
173,23,Content Designer,Facebook App,"Boston, MA+1 location",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
174,24,Staff / Senior UX Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,Behind each product is a team of talented UX designers and engineers dedicated to creating integrated experiences that support strong relationships for users…
175,25,UX Designer,Ascensus,"Boston, MA 02212 (Central area)",,Design the user experience for web and mobile solutions that help millions of people achieve their financial goals.
176,26,Senior Product Designer,NewStore,"Remote in Boston, MA",,"Built for speed and flexibility, NewStore allows brands to easily deliver amazing shopping experiences that store associates and consumers love."
177,27,Experience Designer - Conversation Design,Bank of America,"Boston, MA 02110 (Downtown area)",,"Collaborate with product partners, dev partners, visual designers, editors, and usability engineers and inspire others to want to work with you and trust you."
178,28,Mobile UI Designer - Open Location,Deloitte,"Boston, MA 02116 (Back Bay area)+2 locations",,"Collaborate with other groups like developers, engagement managers and UX designers to deliver high-quality creative for both internal and client-facing…"
179,29,UX Designer,Marsh,"Boston, MA 02110 (Downtown area)+1 location",,"3+ years of practical, hands-on success as a user experience designer, visual designer or similar.The ideal candidate is an experienced and confident designer…"
180,30,newGraphic Designer,JPA Health Communications,"Hybrid remote in Boston, MA 02109",,The successful candidate should be a self-starter comfortable with rolling up their sleeves and working to contribute to the creative process.
181,31,UI/UX Designer,GSN Games,"Boston, MA 02110 (Central area)",,"Design wireframes, flow charts and prototypes to illustrate general layout, functionality and product flow.Implement UI and Unity prefabs."
182,32,UX Designer,Edelman Financial Engines,"Boston, MA 02203 (Central area)",,"As a UX Designer within Product & Technology you’ll conceptualize experiences that grow our business and delight our customers.2 Data as of Dec. 31, 2021."
183,33,Lead UX Designer,About Fresh,"Boston, MA",,"Fresh Truck mobile markets bring affordable, healthy food to Boston neighborhoods;Fresh Connect is a pre-paid debit card and analytic platform that enables…"
184,34,"Hybrid Designer- Visual, UI and UX Design",Northeastern University,"Boston, MA",,"As a true hybrid designer, you possess a solid visual design background with strong typography, colors, grid system, and layout."
185,35,"Visual Designer, Sustainability",Accenture,"Boston, MA",,"As Visual designer, Sustainability, you will be a key driver of visual design craft for concepts, strategies, brands, and presentations."
186,36,Sr. UI/UX Designer,Connvertex Technologies Inc.,"Hybrid remote in Boston, MA",,"Rate- 70/Hr. on C2C(TARGET).Gathering and evaluating user requirements, in collaboration with product managers and engineers."
187,37,Staff / Senior UX Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,Behind each product is a team of talented UX designers and engineers dedicated to creating integrated experiences that support strong relationships for users…
188,38,Senior Product Designer,NewStore,"Remote in Boston, MA",,"Built for speed and flexibility, NewStore allows brands to easily deliver amazing shopping experiences that store associates and consumers love."
189,39,Mobile UI Designer - Open Location,Deloitte,"Boston, MA 02116 (Back Bay area)+1 location",,"Collaborate with other groups like developers, engagement managers and UX designers to deliver high-quality creative for both internal and client-facing…"
190,40,UX Designer,Denken Solutions Inc,"Boston, MA",,Required- Minimum 5 years of industry experience working within interactive design mediums including websites and mobile applications.
191,41,Senior Product Designer - Remote,Appcues,"Remote in Boston, MA 02114",,"Experience designing web-based interactive WYSIWYG tools for designers is a plus, but not required.Your work will also support our vision to empower non…"
192,42,UX Designer_Andover,Photon,"Boston, MA",,"Your basic functions include understanding the business requirements, in collaboration with product owners and engineers."
193,43,ESG Senior User Experience Designer,S&P Global,"Boston, MA 02110 (Central area)",,"Grade ( relevant for internal applicants only ): 11.You will provide product design, prototyping, research and facilitation services for Sustainable1 desktop…"
194,44,Sr. UX Designer,Amazon.com Services LLC,"Boston, MA+7 locations",,"5+ years of experience as a user experience designer, product designer, interaction designer, or similar role."
195,45,Senior UX/UI Designer,Paperless Parts,"Boston, MA 02114 (West End area)",,"Work alongside designers, engineers, and product managers to ensure we’re solving problems for our users the right way."
196,46,"Hybrid Designer- Visual, UI and UX Design",Northeastern University,"Boston, MA",,"As a true hybrid designer, you possess a solid visual design background with strong typography, colors, grid system, and layout."
197,47,Lead Product Designer - Voice Innovation & Conversation Desi...,Humana,"Remote in Boston, MA 02110",,"The Lead Product Designer Develops product ideas, enhancements to existing products or strategic product extensions, and translates research discoveries into…"
198,48,Sr. Product Designer (Remote),Omnicell,"Remote in Boston, MA",,Can articulate design principles & decisions to non-designers.Provide guidance and mentorship to peers and junior designers.
