,Unnamed: 0,title,company,location,salary,summary
164,14,Loeb Technician II (Stage Ops Tech),Harvard University,"Cambridge, MA",,"Ability to effectively communicate with stage management, other technicians, visiting artists and other collaborators with kindness and clarity."
165,15,"Technical Artist, Virtual Systems",Amazon.com Services LLC,"Westborough, MA 01581+1 location",,Solving complex technical issues during development.Researching and developing technical tools for a project.Experience with Houdini or Maya.
166,16,Lead Level Designer,CD PROJEKT RED,"Boston, MA",,"Our ideal candidate has a background in production level design, a solid understanding of level design principles, a strong technical background, familiarity…"
167,17,Graphic Artist,"Odyssey Systems Consulting Group, Ltd.","Remote in Lexington, MA",,"Professional experience in a technical research environment and a proven ability to work with technical subject matter experts to turn written, numerical, and…"
168,18,Graphic Artist,P3I Incorporated,"Hybrid remote in Lexington, MA",,We are looking for someone with professional experience in a technical research environment and a proven ability to work with technical subject matter experts…
169,19,Senior Technical Artist (Potential for remote work),Demiurge Studios,"Remote in Boston, MA",,"5+ years games industry employment in a technical artist role.Create and maintain technical documentation.Work closely with designers, 3D art, VFX, animation…"
170,20,"Creative Director, Birch Lane Imagery",Wayfair,"Boston, MA",,"In 2D, you know and understand the roles that stylists and photographers play and can direct and collaborate with both."
171,21,AI Programmer – PROC GEN,CD PROJEKT RED,"Boston, MA",,"Follow the standards set by the technical director.Design, build out and maintain a suite of authoring tools and pipelines, which allow designers and artists…"
172,22,FA2D Painting/Printmaking Faculty (Assistant Professor),Massachusetts College of Art and Design,"Boston, MA+2 locations",,"Please note that MassArt does not provide employment-based visa sponsorship or non-student exchange visitor visa sponsorship for administrators, managers,…"
173,23,Woodshop Studio Manager,The Trustees of Tufts College,"Boston, MA 02115 (Fenway-Kenmore area)+1 location",,"The Studio Manager provides technical support, consultation, and training to faculty and students with complex and technically advanced projects from initial…"
174,24,Interim Assistant - College and Visiting Events,Massachusetts College of Art and Design,"Hybrid remote in Boston, MA",,"Please note that MassArt does not provide employment-based visa sponsorship or non-student exchange visitor visa sponsorship for administrators, managers,…"
175,25,Sound Engineer - Paradise Rock Club,Live Nation,"Boston, MA 02210 (South Boston area)",,Assist the Production Manager with the technical advance with Artists representatives.Performs the Load-in & Out of band equipment and rental equipment.
176,26,newApplication Support Specialist,Formlabs,"Remote in Somerville, MA",,Responsible for monitoring and responding to service requests submitted through an incident management system (JIRA).
177,27,newC++ Software Engineer (Desktop),Formlabs,"Somerville, MA",,"Ready to collaborate with a wide range of technical disciplines, including Software, Hardware, and Design teams."
178,28,Graphic Designer,Massachusetts General Hospital(MGH),"Boston, MA 02114 (West End area)",,"Advanced technical design skills across media.Curate and maintain vendor relationships for printers, illustrators and artists as resources."
179,29,newChief of Public Safety Department,Massachusetts College of Art and Design,"Boston, MA",,"Please note that MassArt does not provide employment-based visa sponsorship or non-student exchange visitor visa sponsorship for administrators, managers,…"
180,30,FA2D Painting Faculty (Assistant or Associate Professor),Massachusetts College of Art and Design,"Boston, MA",,"A major goal of the Painting program is to prepare our graduates to become independent practicing artists.Additional materials such as a teaching philosophy,…"
181,31,Technical Animator – Rigger,CD PROJEKT RED,"Remote in Boston, MA",,"The Molasses Flood, a CD PROJEKT studio located in Boston, MA, is looking for a Technical Animator to join our Animation team.This is a full time position."
182,32,newContent Producer,Massachusetts College of Art and Design,"Boston, MA",,"Please note that MassArt does not provide employment-based visa sponsorship or non-student exchange visitor visa sponsorship for administrators, managers,…"
183,33,University Archivist – Harvard University,Greater New York Metropolitan Area Chapter,"Cambridge, MA",,"Partners closely with allied Harvard Library units dedicated to technology systems development and maintenance, access services, preservation, digitization, and…"
184,34,newDental Territory Manager,Formlabs,"Somerville, MA",,Have strong business acumen and can effectively sell technical products to demanding customers.Join Formlabs if you want to bring groundbreaking professional…
185,35,newMake-Up Artist - Salon Encore Boston Harbor,Wynn Las Vegas,"Everett, MA",,Provides excellent makeup application and facial waxing services for guests by exceeding both customer service & technical skill expectations.
186,36,AEM Consultant,Adobe,"Boston, MA",,Responsibilities include client identification through final invoicing for engagements requiring varied interpersonal and technical skills.
187,37,newApplications Engineer,Formlabs,"Somerville, MA+1 location",,"Have a background in technology or a demonstrated path on writing technical content.Write engaging tutorials, blog posts, whitepapers, technical guidelines and…"
188,38,Librarian/Archivist for Digital Programs,Harvard University,"Cambridge, MA",,"The Fellowship Program annually supports the work of 50 leading artists and scholars.Reporting to the Head of Digital Collection and Services, the Librarian…"
189,39,"Engineering Manager, Personalization",Spotify,"Remote in Boston, MA",,"You have experience working with partners, stakeholders, product managers, and technical leads to develop technical strategies that unlock business strategy."
190,40,Software Engineering Manager,Formlabs,"Somerville, MA",,"Able to drive technical projects and provide leadership in an innovative and fast-paced environment.As a Software Engineering Manager, you will manage at least…"
191,41,"Senior Software Engineer, Fraud Risk",Square,"Boston, MA",,"Interest in working full-stack across multiple technical domains, including backend microservices and internal tooling.Technologies we use and teach:"
192,42,Makerspace Director,Harvard University,"Allston, MA",,"Identify potential partners of artists, designers, expert makers, software, computation, robotics and tech experts, fabrication and machine specialists to…"
193,43,newTechnical Program Manager,Formlabs,"Somerville, MA",,Technical Program Managers at Formlabs are technical program managers who usher new technology from concept through production; partnering with the design team…
194,44,Assistant Production Manager - MGM Fenway Music Hall,Live Nation,"Boston, MA 02210 (South Boston area)",,"Live Nation’s Concerts Division is where tours are born, artists come to life, and fans get to experience the rush of live music.WHAT THIS ROLE WILL DO."
195,45,newAssociate Software Developer,Veson Nautical,"Boston, MA 02110 (Central area)+1 location",,"Dedicated to ensuring the highest levels of client satisfaction, Veson Nautical brings decades of experience, technical knowledge, enthusiasm and commitment to…"
196,46,Software Engineering Manager - Global Risk,Block,"Boston, MA",,"Work with many teams and departments across Square to make technical, design, strategy and product decisions.Lead and manage a team of 7 remote-based engineers…"
197,47,newSenior Software Engineer,Formlabs,"Somerville, MA+2 locations",,"Ready to collaborate with a wide range of technical disciplines, including Software, Hardware, and Design teams.Optimizes 3D geometric and print algorithms."
